timestamp, id, price (in eth), price (in wei)
2021-03-14 01:24:13 UTC, 0x0006f09813, 4.000000, 4000000000000000000
2021-03-14 01:43:47 UTC, 0x001b2cc3a4, 1.000000, 1000000000000000000
2021-03-14 02:00:28 UTC, 0x00d2da441a, 0.900000, 900000000000000000
2021-03-14 02:43:04 UTC, 0x00252a66e9, 0.800000, 800000000000000000
2021-03-14 02:47:23 UTC, 0x0038864e8f, 1.000000, 1000000000000000000
2021-03-14 02:47:36 UTC, 0x00bef7c501, 1.000000, 1000000000000000000
2021-03-14 02:52:04 UTC, 0x006c63718b, 1.000000, 1000000000000000000
2021-03-14 02:53:00 UTC, 0x0011707192, 1.000000, 1000000000000000000
2021-03-14 02:54:17 UTC, 0x001d6e2522, 1.000000, 1000000000000000000
2021-03-14 02:57:39 UTC, 0x008f27be9f, 1.000000, 1000000000000000000
2021-03-14 03:04:06 UTC, 0x007067e7c5, 1.000000, 1000000000000000000
2021-03-14 03:05:56 UTC, 0x00de0e4364, 1.000000, 1000000000000000000
2021-03-14 03:06:08 UTC, 0x00a1a46011, 1.000000, 1000000000000000000
2021-03-14 03:06:44 UTC, 0x00b8410225, 1.400000, 1400000000000000000
2021-03-14 03:07:22 UTC, 0x0078b3dd1d, 1.000000, 1000000000000000000
2021-03-14 03:07:36 UTC, 0x007a3f3796, 1.337000, 1337000000000000000
2021-03-14 03:10:05 UTC, 0x00223229dd, 5.000000, 5000000000000000000
2021-03-14 03:11:41 UTC, 0x00bf8a1ffd, 1.000000, 1000000000000000000
2021-03-14 03:12:16 UTC, 0x004ed8330f, 1.000000, 1000000000000000000
2021-03-14 03:12:16 UTC, 0x00c1a6fb2f, 1.000000, 1000000000000000000
2021-03-14 03:13:51 UTC, 0x00235c3abf, 1.000000, 1000000000000000000
2021-03-14 03:14:20 UTC, 0x00761101ac, 1.000000, 1000000000000000000
2021-03-14 03:15:20 UTC, 0x00ee7856bd, 0.990000, 990000000000000000
2021-03-14 03:15:28 UTC, 0x00d5843bdc, 1.000000, 1000000000000000000
2021-03-14 03:18:17 UTC, 0x00c1f79d14, 1.000000, 1000000000000000000
2021-03-14 03:18:18 UTC, 0x009a5604de, 1.000000, 1000000000000000000
2021-03-14 03:20:17 UTC, 0x0050a1a937, 1.750000, 1750000000000000000
2021-03-14 03:20:19 UTC, 0x002d9dc2f9, 1.000000, 1000000000000000000
2021-03-14 03:21:33 UTC, 0x00a965adc3, 1.000000, 1000000000000000000
2021-03-14 03:24:12 UTC, 0x00576b42e4, 1.000000, 1000000000000000000
2021-03-14 03:24:12 UTC, 0x008f3d3b8c, 1.000000, 1000000000000000000
2021-03-14 03:25:56 UTC, 0x00f72a9caf, 1.000000, 1000000000000000000
2021-03-14 03:27:16 UTC, 0x008560d374, 1.000000, 1000000000000000000
2021-03-14 03:29:01 UTC, 0x00555484c8, 1.000000, 1000000000000000000
2021-03-14 03:32:30 UTC, 0x00b2d53208, 1.000000, 1000000000000000000
2021-03-14 03:35:23 UTC, 0x00c044da37, 1.000000, 1000000000000000000
2021-03-14 03:35:39 UTC, 0x00c3c8fee9, 1.000000, 1000000000000000000
2021-03-14 03:36:01 UTC, 0x003d49ef21, 1.000000, 1000000000000000000
2021-03-14 03:36:01 UTC, 0x00b16cd8e3, 1.000000, 1000000000000000000
2021-03-14 03:37:21 UTC, 0x001cf4e9a0, 1.000000, 1000000000000000000
2021-03-14 03:37:25 UTC, 0x00419bc301, 1.000000, 1000000000000000000
2021-03-14 03:40:12 UTC, 0x0010e4cd6f, 0.999000, 999000000000000000
2021-03-14 03:40:14 UTC, 0x001cc1ba6b, 1.000000, 1000000000000000000
2021-03-14 03:40:14 UTC, 0x00a268a706, 0.999000, 999000000000000000
2021-03-14 03:40:26 UTC, 0x00ea9ea675, 1.000000, 1000000000000000000
2021-03-14 03:42:53 UTC, 0x00577f0f43, 1.000000, 1000000000000000000
2021-03-14 03:44:38 UTC, 0x005e19b67d, 0.950000, 950000000000000000
2021-03-14 03:46:33 UTC, 0x00476a6a3f, 1.000000, 1000000000000000000
2021-03-14 03:46:33 UTC, 0x00fca781aa, 1.000000, 1000000000000000000
2021-03-14 03:49:05 UTC, 0x004528b972, 1.000000, 1000000000000000000
2021-03-14 03:49:47 UTC, 0x00bf5bc124, 1.000000, 1000000000000000000
2021-03-14 03:50:36 UTC, 0x0058bd2593, 1.000000, 1000000000000000000
2021-03-14 03:52:02 UTC, 0x00cfa60562, 0.950000, 950000000000000000
2021-03-14 03:53:20 UTC, 0x007fb7c08e, 0.950000, 950000000000000000
2021-03-14 03:56:04 UTC, 0x006096ed21, 1.750000, 1750000000000000000
2021-03-14 03:58:17 UTC, 0x00f8cd9fea, 1.000000, 1000000000000000000
2021-03-14 03:58:59 UTC, 0x0064754376, 1.100000, 1100000000000000000
2021-03-14 03:58:59 UTC, 0x00a8cc17bb, 1.000000, 1000000000000000000
2021-03-14 03:59:13 UTC, 0x00de8e7393, 1.000000, 1000000000000000000
2021-03-14 03:59:36 UTC, 0x008ab67a1b, 1.000000, 1000000000000000000
2021-03-14 03:59:36 UTC, 0x00a6878926, 1.000000, 1000000000000000000
2021-03-14 03:59:54 UTC, 0x0001a2e1be, 3.000000, 3000000000000000000
2021-03-14 03:59:54 UTC, 0x0098ffdd42, 1.000000, 1000000000000000000
2021-03-14 04:00:42 UTC, 0x001b32c45d, 1.000000, 1000000000000000000
2021-03-14 04:02:40 UTC, 0x0063e14b91, 1.337000, 1337000000000000000
2021-03-14 04:03:37 UTC, 0x0057713974, 1.500000, 1500000000000000000
2021-03-14 04:32:30 UTC, 0x007a3f3796, 2.250000, 2250000000000000000
2021-03-14 04:33:46 UTC, 0x00a8cc17bb, 1.250000, 1250000000000000000
2021-03-14 04:37:01 UTC, 0x000cda37f6, 1.950000, 1950000000000000000
2021-03-14 04:39:04 UTC, 0x0079bec13d, 1.150000, 1150000000000000000
2021-03-14 04:42:10 UTC, 0x00f23a192e, 1.080000, 1080000000000000000
2021-03-14 04:47:05 UTC, 0x000160a214, 1.099000, 1099000000000000000
