timestamp, id, price (in eth), price (in wei)
2021-03-21 00:39:04 UTC, 0x002668eaa0, 1.070000, 1070000000000000000
2021-03-21 00:39:04 UTC, 0x005a06315e, 1.560000, 1560000000000000000
2021-03-21 00:46:34 UTC, 0x005b269103, 1.110000, 1110000000000000000
2021-03-21 00:48:56 UTC, 0x00b75066cc, 1.100000, 1100000000000000000
2021-03-21 00:49:49 UTC, 0x0082ac49ed, 0.600000, 600000000000000000
2021-03-21 00:59:34 UTC, 0x001cbd77c3, 1.123450, 1123450000000000000
2021-03-21 01:17:22 UTC, 0x00398738c8, 1.345660, 1345660000000000000
2021-03-21 01:22:33 UTC, 0x003f4406fc, 0.999000, 999000000000000000
2021-03-21 01:42:00 UTC, 0x00b7adcac6, 1.000000, 1000000000000000000
2021-03-21 01:53:56 UTC, 0x00fafd8a98, 0.750000, 750000000000000000
2021-03-21 06:35:21 UTC, 0x0007b6f8b5, 1.070000, 1070000000000000000
2021-03-21 06:36:39 UTC, 0x0079f628b2, 1.000000, 1000000000000000000
2021-03-21 06:38:46 UTC, 0x005c1ada0e, 1.000000, 1000000000000000000
2021-03-21 06:39:46 UTC, 0x008497b73c, 1.000000, 1000000000000000000
2021-03-21 09:32:51 UTC, 0x0011a0bb8e, 1.070000, 1070000000000000000
2021-03-21 09:59:22 UTC, 0x000da38758, 1.500000, 1500000000000000000
2021-03-21 11:56:44 UTC, 0x008ad453e0, 0.840000, 840000000000000000
2021-03-21 11:56:44 UTC, 0x00ebcb3dab, 0.580000, 580000000000000000
2021-03-21 14:16:53 UTC, 0x0000352b65, 1.500000, 1500000000000000000
2021-03-21 14:42:25 UTC, 0x0064a0ad24, 0.510000, 510000000000000000
2021-03-21 14:55:15 UTC, 0x00d5b6a082, 1.000000, 1000000000000000000
2021-03-21 14:58:42 UTC, 0x00a732f41d, 1.000000, 1000000000000000000
2021-03-21 15:19:23 UTC, 0x000cf99e8f, 1.070000, 1070000000000000000
2021-03-21 15:36:59 UTC, 0x00c1869063, 1.500000, 1500000000000000000
2021-03-21 15:56:39 UTC, 0x00202ff40d, 1.500000, 1500000000000000000
2021-03-21 16:25:35 UTC, 0x00f7e103ec, 0.510000, 510000000000000000
2021-03-21 16:25:45 UTC, 0x00dd2267b9, 0.450000, 450000000000000000
2021-03-21 16:42:46 UTC, 0x00b0536d52, 0.550000, 550000000000000000
2021-03-21 16:43:58 UTC, 0x00f016b0f1, 0.590000, 590000000000000000
2021-03-21 16:59:57 UTC, 0x006e6af0c5, 0.420690, 420690000000000000
2021-03-21 18:26:28 UTC, 0x0020c76a51, 0.510000, 510000000000000000
2021-03-21 20:28:49 UTC, 0x00a3543f82, 0.510000, 510000000000000000
2021-03-21 20:41:58 UTC, 0x000831bc28, 0.505000, 505000000000000000
2021-03-21 21:11:55 UTC, 0x0099929d7b, 0.550000, 550000000000000000
2021-03-21 21:19:44 UTC, 0x00fd7cbd02, 0.490000, 490000000000000000
2021-03-21 21:23:16 UTC, 0x004ff27291, 0.511110, 511110000000000000
