timestamp, id, price (in eth), price (in wei)
2021-03-17 00:10:25 UTC, 0x005007bf30, 0.590000, 590000000000000000
2021-03-17 00:12:32 UTC, 0x00db62c97a, 0.550000, 550000000000000000
2021-03-17 00:19:54 UTC, 0x006ad716e4, 0.620000, 620000000000000000
2021-03-17 00:29:17 UTC, 0x00c551da10, 0.690000, 690000000000000000
2021-03-17 00:43:07 UTC, 0x004e860ad0, 1.500000, 1500000000000000000
2021-03-17 00:51:08 UTC, 0x00c022b3bf, 0.550000, 550000000000000000
2021-03-17 00:54:18 UTC, 0x00c142e773, 0.500000, 500000000000000000
2021-03-17 00:56:46 UTC, 0x00ff221ede, 0.500000, 500000000000000000
2021-03-17 00:59:47 UTC, 0x0081bc9515, 0.499000, 499000000000000000
2021-03-17 01:01:37 UTC, 0x00146f9c92, 0.500000, 500000000000000000
2021-03-17 01:02:16 UTC, 0x005ebee7de, 0.490000, 490000000000000000
2021-03-17 01:02:16 UTC, 0x008aedcd67, 0.489000, 489000000000000000
2021-03-17 01:03:08 UTC, 0x00d065e48a, 0.488889, 488888888888888889
2021-03-17 01:03:45 UTC, 0x0070e6406e, 0.480000, 480000000000000000
2021-03-17 01:04:30 UTC, 0x00b318878f, 0.455556, 455555555555500000
2021-03-17 01:04:53 UTC, 0x005140613e, 0.600000, 600000000000000000
2021-03-17 01:05:01 UTC, 0x0004ca204a, 0.600000, 600000000000000000
2021-03-17 01:05:12 UTC, 0x0027f16654, 0.550000, 550000000000000000
2021-03-17 01:07:55 UTC, 0x0082c4210b, 0.500000, 500000000000000000
2021-03-17 01:08:38 UTC, 0x005b5e4bfd, 1.000000, 1000000000000000000
2021-03-17 01:09:41 UTC, 0x0022dde45b, 0.500000, 499999999999999990
2021-03-17 01:11:43 UTC, 0x00efdba33e, 0.500000, 499999999999999999
2021-03-17 01:14:15 UTC, 0x00e1208e03, 0.500000, 500000000000000000
2021-03-17 01:21:01 UTC, 0x00941f8df6, 0.500000, 500000000000000000
2021-03-17 01:21:19 UTC, 0x006246544f, 0.699800, 699800000000000000
2021-03-17 01:24:03 UTC, 0x00546705c0, 0.620000, 620000000000000000
2021-03-17 01:29:58 UTC, 0x00795576b8, 0.460000, 460000000000000000
2021-03-17 01:32:32 UTC, 0x0024485db8, 0.599900, 599900000000000000
2021-03-17 01:37:52 UTC, 0x00999c6afb, 0.470000, 470000000000000000
2021-03-17 01:51:43 UTC, 0x0018200fa2, 0.490000, 490000000000000000
2021-03-17 01:52:32 UTC, 0x00043ce573, 0.610000, 610000000000000000
2021-03-17 01:56:21 UTC, 0x00fbdba6e6, 0.480000, 480000000000000000
2021-03-17 01:57:31 UTC, 0x00fddbad98, 0.500000, 500000000000000000
2021-03-17 02:02:29 UTC, 0x005bf8e082, 0.535556, 535555555555555500
2021-03-17 02:04:21 UTC, 0x000709fbe0, 0.800000, 800000000000000000
2021-03-17 02:04:24 UTC, 0x008dc752e4, 0.547000, 547000000000000000
2021-03-17 02:06:19 UTC, 0x00fd4bfdd5, 0.620000, 620000000000000000
2021-03-17 02:15:12 UTC, 0x00bfd47f71, 0.548000, 548000000000000000
2021-03-17 02:16:05 UTC, 0x0004ca204a, 0.900000, 900000000000000000
2021-03-17 02:25:32 UTC, 0x00d1f51123, 0.600000, 600000000000000000
2021-03-17 02:51:16 UTC, 0x000bd8c8ec, 0.550000, 550000000000000000
2021-03-17 02:57:36 UTC, 0x00e3be8c6e, 0.580000, 580000000000000000
2021-03-17 03:14:44 UTC, 0x00bcd61c83, 0.790000, 790000000000000000
2021-03-17 03:18:15 UTC, 0x00ecd009ed, 0.550000, 550000000000000000
2021-03-17 03:27:43 UTC, 0x00070f2b1b, 1.000000, 1000000000000000000
2021-03-17 03:42:38 UTC, 0x0038e34efc, 0.590000, 590000000000000000
2021-03-17 03:52:30 UTC, 0x008a1fd6ed, 1.000000, 1000000000000000000
2021-03-17 04:01:26 UTC, 0x00a29ff504, 0.580000, 580000000000000000
2021-03-17 04:08:53 UTC, 0x00157a0f42, 0.600000, 600000000000000000
2021-03-17 04:27:25 UTC, 0x009a2cdd7f, 0.560000, 560000000000000000
2021-03-17 04:59:40 UTC, 0x005afd9901, 0.580000, 580000000000000000
2021-03-17 05:00:00 UTC, 0x007e9b0d74, 0.580000, 580000000000000000
2021-03-17 05:06:24 UTC, 0x0083ec962a, 0.600000, 600000000000000000
2021-03-17 05:08:43 UTC, 0x00b3072d61, 0.630000, 630000000000000000
2021-03-17 05:08:55 UTC, 0x0044ed439f, 0.620000, 620000000000000000
2021-03-17 05:17:07 UTC, 0x00239fb314, 0.580000, 580000000000000000
2021-03-17 05:18:17 UTC, 0x009ccbe729, 0.580000, 580000000000000000
2021-03-17 05:25:20 UTC, 0x00f5823148, 0.630000, 630000000000000000
