timestamp, id, price (in eth), price (in wei)
2021-03-22 00:00:35 UTC, 0x00cbf30849, 0.800000, 800000000000000000
2021-03-22 00:11:43 UTC, 0x00ed4288d1, 0.496970, 496969690000000000
2021-03-22 01:59:36 UTC, 0x000c2ef576, 0.490000, 490000000000000000
2021-03-22 02:51:30 UTC, 0x0044a6e0ec, 0.490000, 490000000000000000
2021-03-22 03:24:55 UTC, 0x000afad0ce, 0.250000, 250000000000000000
2021-03-22 03:31:28 UTC, 0x000e3494d2, 0.300000, 300000000000000000
2021-03-22 03:38:49 UTC, 0x00333ac6bb, 0.300000, 300000000000000000
2021-03-22 03:40:32 UTC, 0x00242b13e4, 0.400000, 400000000000000000
2021-03-22 03:41:42 UTC, 0x003cafa2da, 0.200000, 200000000000000000
2021-03-22 03:51:38 UTC, 0x00373f8916, 0.480000, 480000000000000000
2021-03-22 03:51:38 UTC, 0x00b27f49e7, 0.450000, 450000000000000000
2021-03-22 03:53:18 UTC, 0x00909ab577, 0.450000, 450000000000000000
2021-03-22 03:53:36 UTC, 0x00e4a88824, 0.488888, 488888000000000000
2021-03-22 03:53:52 UTC, 0x002e28e668, 0.490000, 490000000000000000
2021-03-22 03:53:52 UTC, 0x009813d7a3, 0.490000, 490000000000000000
2021-03-22 03:54:22 UTC, 0x00aaac8ad0, 0.500000, 500000000000000000
2021-03-22 03:54:22 UTC, 0x00f10a12f5, 0.500000, 500000000000000000
2021-03-22 03:54:53 UTC, 0x0078832f07, 0.500000, 500000000000000000
2021-03-22 03:55:11 UTC, 0x008d428c04, 0.500000, 500000000000000000
2021-03-22 03:56:16 UTC, 0x00548572aa, 0.500000, 500000000000000000
2021-03-22 03:56:23 UTC, 0x00fe9463d0, 0.500000, 500000000000000000
2021-03-22 03:56:44 UTC, 0x00db278032, 0.500000, 500000000000000000
2021-03-22 03:57:52 UTC, 0x00c9194183, 0.500000, 500000000000000000
2021-03-22 03:57:52 UTC, 0x00f0086c2a, 0.500000, 500000000000000000
2021-03-22 03:58:10 UTC, 0x00b2d6f47f, 0.500000, 500000000000000000
2021-03-22 03:58:10 UTC, 0x00ecc9825b, 0.500000, 500000000000000000
2021-03-22 03:59:31 UTC, 0x00d30ea66f, 0.500000, 500000000000000000
2021-03-22 03:59:55 UTC, 0x00807b8a80, 0.500000, 500000000000000000
2021-03-22 04:02:40 UTC, 0x0047034fe7, 0.670000, 670000000000000000
2021-03-22 04:05:19 UTC, 0x00bd6aba17, 0.500000, 500000000000000000
2021-03-22 04:08:51 UTC, 0x008358d80c, 0.500000, 500000000000000000
2021-03-22 04:15:35 UTC, 0x00137eddc5, 0.880000, 880000000000000000
2021-03-22 04:19:03 UTC, 0x003da40c28, 0.500000, 500000000000000000
2021-03-22 04:19:14 UTC, 0x00af5735b3, 0.499900, 499900000000000000
2021-03-22 08:08:18 UTC, 0x00ffea9a81, 0.475000, 475000000000000000
2021-03-22 08:39:29 UTC, 0x009107bd49, 0.500000, 500000000000000000
2021-03-22 08:58:51 UTC, 0x000d290eac, 0.500000, 500000000000000000
2021-03-22 11:57:51 UTC, 0x00a098da76, 0.600000, 600000000000000000
2021-03-22 12:54:08 UTC, 0x00b2e85912, 0.480000, 480000000000000000
2021-03-22 15:57:55 UTC, 0x0062ecfb26, 0.460000, 460000000000000000
2021-03-22 17:32:33 UTC, 0x00cb80703d, 0.450000, 450000000000000000
2021-03-22 18:04:29 UTC, 0x001a967962, 0.489000, 489000000000000000
2021-03-22 18:13:06 UTC, 0x00b9390448, 0.535000, 535000000000000000
2021-03-22 18:28:46 UTC, 0x00f66a5086, 0.680000, 680000000000000000
2021-03-22 18:35:16 UTC, 0x00c78b49fa, 1.000000, 1000000000000000000
2021-03-22 18:59:01 UTC, 0x002382444b, 0.880000, 880000000000000000
2021-03-22 19:18:48 UTC, 0x0022a904df, 1.300000, 1300000000000000000
2021-03-22 19:31:34 UTC, 0x00d5202111, 0.450000, 450000000000000000
2021-03-22 19:47:26 UTC, 0x00a8343f3f, 0.596970, 596969695318008000
2021-03-22 19:53:04 UTC, 0x00318f78a4, 0.440000, 440000000000000000
2021-03-22 20:58:23 UTC, 0x0061f69f5c, 0.500000, 500000000000000000
2021-03-22 21:01:09 UTC, 0x00f40697b0, 0.450000, 450000000000000000
2021-03-22 21:06:54 UTC, 0x004414f628, 0.420000, 420000000000000000
2021-03-22 21:27:32 UTC, 0x0069749d74, 1.130000, 1130000000000000000
2021-03-22 22:47:32 UTC, 0x00d8886740, 0.431111, 431111100000000000
2021-03-22 23:13:50 UTC, 0x00c70b2859, 0.550000, 550000000000000000
