timestamp, id, price (in eth), price (in wei)
2021-03-16 00:23:19 UTC, 0x00857ff6ba, 0.700000, 700000000000000000
2021-03-16 00:34:06 UTC, 0x00c2efb28e, 0.690000, 690000000000000000
2021-03-16 00:35:14 UTC, 0x007aa6d07a, 0.890000, 890000000000000000
2021-03-16 00:38:30 UTC, 0x00651ed3ce, 0.715000, 715000000000000000
2021-03-16 00:38:37 UTC, 0x006ab5f529, 0.714000, 714000000000000000
2021-03-16 00:38:58 UTC, 0x0086d8bccf, 0.720000, 719999999999999900
2021-03-16 00:39:05 UTC, 0x00edd3092b, 0.720000, 720000000000000000
2021-03-16 00:40:56 UTC, 0x0029b01bf9, 0.750000, 750000000000000000
2021-03-16 00:44:36 UTC, 0x005ebee7de, 0.700000, 700000000000000000
2021-03-16 00:44:40 UTC, 0x0086731b3f, 0.950000, 950000000000000000
2021-03-16 00:46:11 UTC, 0x001e3325c0, 0.799000, 799000000000000000
2021-03-16 00:50:56 UTC, 0x0025141029, 0.780000, 780000000000000000
2021-03-16 00:55:03 UTC, 0x00fce17716, 0.790000, 790000000000000000
2021-03-16 01:09:02 UTC, 0x00c906b31d, 0.800000, 800000000000000000
2021-03-16 01:14:52 UTC, 0x00e3f211b4, 1.500000, 1500000000000000000
2021-03-16 01:39:28 UTC, 0x001fe1865f, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x003eea5194, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x006fd7c6fc, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x009ac52e10, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x00aa693260, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x00aee35071, 0.640000, 640000000000000000
2021-03-16 01:40:55 UTC, 0x00bef1ca64, 0.640000, 640000000000000000
2021-03-16 01:48:35 UTC, 0x00e341b1b0, 1.750000, 1750000000000000000
2021-03-16 01:51:19 UTC, 0x0064bf7d82, 1.288000, 1288000000000000000
2021-03-16 01:51:43 UTC, 0x00de7529a8, 0.840000, 840000000000000000
2021-03-16 01:54:02 UTC, 0x005c8f6f45, 1.000000, 1000000000000000000
2021-03-16 01:58:07 UTC, 0x001301f1b4, 0.950000, 950000000000000000
2021-03-16 02:12:41 UTC, 0x0095110a5b, 0.640000, 640000000000000000
2021-03-16 02:12:58 UTC, 0x0023d61ac2, 0.640000, 640000000000000000
2021-03-16 02:13:27 UTC, 0x0038684730, 0.640000, 640000000000000000
2021-03-16 02:13:27 UTC, 0x0062ecfb26, 0.640000, 640000000000000000
2021-03-16 02:13:27 UTC, 0x006fbc0919, 0.640000, 640000000000000000
2021-03-16 02:13:27 UTC, 0x0079d9c1e5, 0.640000, 640000000000000000
2021-03-16 02:13:30 UTC, 0x00bae5b719, 0.640000, 640000000000000000
2021-03-16 02:20:37 UTC, 0x00f6a32c98, 0.760000, 760000000000000000
2021-03-16 02:25:57 UTC, 0x007a878dc8, 0.640000, 640000000000000000
2021-03-16 03:06:52 UTC, 0x0023a655bf, 0.980000, 980000000000000000
2021-03-16 03:12:15 UTC, 0x0043a558e9, 0.800000, 800000000000000000
2021-03-16 03:20:39 UTC, 0x004f27b53e, 1.450000, 1450000000000000000
2021-03-16 03:27:52 UTC, 0x003dccbff3, 0.700000, 700000000000000000
2021-03-16 03:30:32 UTC, 0x001833b55c, 1.950000, 1950000000000000000
2021-03-16 03:33:48 UTC, 0x00f6930677, 1.288000, 1288000000000000000
2021-03-16 03:34:11 UTC, 0x000974b3b4, 0.800000, 800000000000000000
2021-03-16 03:34:51 UTC, 0x00e44106d2, 0.740000, 740000000000000000
2021-03-16 03:51:23 UTC, 0x003e614700, 0.700000, 700000000000000000
2021-03-16 03:51:50 UTC, 0x007e0f5360, 0.700000, 700000000000000000
2021-03-16 04:12:02 UTC, 0x0055f83662, 0.900000, 900000000000000000
2021-03-16 04:21:07 UTC, 0x0080b8b1eb, 0.790000, 790000000000000000
2021-03-16 04:31:18 UTC, 0x0095110a5b, 0.800000, 800000000000000000
2021-03-16 04:35:34 UTC, 0x000a341147, 1.300000, 1300000000000000000
2021-03-16 04:38:09 UTC, 0x00bde0b6f4, 0.800000, 800000000000000000
2021-03-16 04:57:58 UTC, 0x00bde0b6f4, 0.898000, 898000000000000000
2021-03-16 05:01:09 UTC, 0x008d47d73e, 0.800000, 800000000000000000
2021-03-16 05:20:14 UTC, 0x006df5d5d0, 0.980000, 980000000000000000
2021-03-16 06:05:29 UTC, 0x00c4d29178, 0.750000, 750000000000000000
2021-03-16 06:07:45 UTC, 0x0062ecfb26, 0.800000, 800000000000000000
2021-03-16 06:52:52 UTC, 0x00c4d29178, 0.798000, 798000000000000000
2021-03-16 06:55:30 UTC, 0x00de3d9240, 0.780000, 780000000000000000
2021-03-16 07:16:00 UTC, 0x00c44625df, 0.900000, 900000000000000000
2021-03-16 07:52:45 UTC, 0x000429b392, 1.200000, 1200000000000000000
2021-03-16 09:13:14 UTC, 0x0020275680, 0.730000, 730000000000000000
2021-03-16 09:27:24 UTC, 0x005121a672, 1.800000, 1800000000000000000
2021-03-16 09:38:09 UTC, 0x0094ba6517, 0.780000, 780000000000000000
2021-03-16 09:54:44 UTC, 0x00adb814ba, 0.650000, 650000000000000000
2021-03-16 09:55:16 UTC, 0x0049b883d9, 2.500000, 2500000000000000000
2021-03-16 10:36:05 UTC, 0x0062470033, 0.630000, 630000000000000000
2021-03-16 10:41:52 UTC, 0x0033938662, 0.666000, 666000000000000000
2021-03-16 10:46:50 UTC, 0x00b5eaa853, 1.800000, 1800000000000000000
2021-03-16 11:03:40 UTC, 0x00b429952a, 0.700000, 700000000000000000
2021-03-16 11:16:53 UTC, 0x0075178393, 0.750000, 750000000000000000
2021-03-16 11:16:53 UTC, 0x0085d10587, 0.796970, 796969531800800000
2021-03-16 12:14:52 UTC, 0x00b57855c5, 0.750000, 750000000000000000
2021-03-16 12:16:16 UTC, 0x0051bda429, 0.700000, 700000000000000000
2021-03-16 12:25:45 UTC, 0x00b09ecd02, 0.700000, 700000000000000000
2021-03-16 12:36:52 UTC, 0x006246544f, 0.700000, 700000000000000000
2021-03-16 13:18:28 UTC, 0x0015e8d73e, 0.790000, 790000000000000000
2021-03-16 13:20:01 UTC, 0x0038684730, 0.800000, 800000000000000000
2021-03-16 13:39:26 UTC, 0x0053b4a010, 0.790000, 790000000000000000
2021-03-16 14:06:45 UTC, 0x00ca7696df, 0.700000, 700000000000000000
2021-03-16 15:24:11 UTC, 0x00ad1bb787, 0.700000, 700000000000000000
2021-03-16 16:04:14 UTC, 0x002f9d6a6f, 0.725000, 725000000000000000
2021-03-16 16:22:55 UTC, 0x000b3ddaae, 0.699900, 699900000000000000
2021-03-16 16:45:16 UTC, 0x0096702822, 0.650000, 650000000000000000
2021-03-16 17:13:55 UTC, 0x00558e579f, 3.000000, 3000000000000000000
2021-03-16 17:34:10 UTC, 0x00f925898a, 0.749000, 749000000000000000
2021-03-16 17:40:55 UTC, 0x0051f2913c, 0.800000, 800000000000000000
2021-03-16 17:59:22 UTC, 0x0077ddecfb, 2.021000, 2021000000000000000
2021-03-16 18:28:44 UTC, 0x00fddc38d3, 0.650000, 650000000000000000
2021-03-16 18:37:43 UTC, 0x0012ef745a, 0.600000, 600000000000000000
2021-03-16 18:56:15 UTC, 0x000d350d53, 0.640000, 640000000000000000
2021-03-16 19:02:15 UTC, 0x00eba22190, 0.644444, 644444444444000000
2021-03-16 19:13:53 UTC, 0x00faf44516, 0.625000, 625000000000000000
2021-03-16 19:32:08 UTC, 0x002109ff8b, 0.630000, 630000000000000000
2021-03-16 19:45:30 UTC, 0x00f8fb6b19, 0.790000, 790000000000000000
2021-03-16 19:46:25 UTC, 0x00d8e42c19, 0.600000, 600000000000000000
2021-03-16 20:09:30 UTC, 0x000974b3b4, 0.920000, 920000000000000000
2021-03-16 20:12:18 UTC, 0x002e802a23, 0.620000, 620000000000000000
2021-03-16 20:23:16 UTC, 0x00822de411, 0.640000, 640000000000000000
2021-03-16 20:24:26 UTC, 0x00ad1bb787, 0.748900, 748900000000000000
2021-03-16 20:41:01 UTC, 0x0063ceedbc, 0.620000, 620000000000000000
2021-03-16 20:42:35 UTC, 0x0079571172, 0.620000, 620000000000000000
2021-03-16 20:53:45 UTC, 0x0063418540, 0.790000, 790000000000000000
2021-03-16 20:59:02 UTC, 0x00b7712f1c, 0.620000, 620000000000000000
2021-03-16 21:00:42 UTC, 0x000429b392, 0.990000, 990000000000000000
2021-03-16 21:04:47 UTC, 0x00b3fcbae3, 0.590000, 590000000000000000
2021-03-16 21:07:14 UTC, 0x002e5b7407, 0.555556, 555555555000000000
2021-03-16 21:18:09 UTC, 0x00070f2b1b, 0.520000, 520000000000000000
2021-03-16 21:24:42 UTC, 0x003ea09ef4, 0.620000, 620000000000000000
2021-03-16 21:25:38 UTC, 0x002a0f888f, 0.600000, 600000000000000000
2021-03-16 21:28:28 UTC, 0x0068162702, 0.590000, 590000000000000000
2021-03-16 21:28:50 UTC, 0x000d350d53, 0.950000, 950000000000000000
2021-03-16 21:43:16 UTC, 0x004678e9f2, 0.620000, 620000000000000000
2021-03-16 21:49:51 UTC, 0x007f417904, 0.600000, 600000000000000000
2021-03-16 22:00:41 UTC, 0x00e28a77b8, 0.619000, 619000000000000000
2021-03-16 22:21:14 UTC, 0x0093eddaba, 0.700000, 700000000000000000
2021-03-16 22:21:14 UTC, 0x00b76865aa, 0.600000, 600000000000000000
2021-03-16 22:21:21 UTC, 0x00fea4df09, 1.560000, 1560000000000000000
2021-03-16 22:27:48 UTC, 0x00f4e736a0, 0.620000, 620000000000000000
2021-03-16 22:58:49 UTC, 0x00c44599bf, 0.620000, 619999999999999000
2021-03-16 23:39:56 UTC, 0x00dfe981ec, 0.770000, 770000000000000000
