timestamp, id, price (in eth), price (in wei)
2021-03-19 00:56:58 UTC, 0x00775163a8, 0.650000, 650000000000000000
2021-03-19 02:12:51 UTC, 0x0080aead32, 0.750000, 750000000000000000
2021-03-19 02:21:58 UTC, 0x005752743d, 1.555000, 1555000000000000000
2021-03-19 02:40:40 UTC, 0x00fd722eea, 1.530000, 1530000000000000000
2021-03-19 02:47:28 UTC, 0x0029ff5486, 1.580000, 1580000000000000000
2021-03-19 02:50:46 UTC, 0x00587a00e6, 1.490000, 1490000000000000000
2021-03-19 02:50:58 UTC, 0x002d793707, 0.555556, 555555555000000000
2021-03-19 04:29:59 UTC, 0x00d5e28fed, 0.750000, 750000000000000000
2021-03-19 06:00:40 UTC, 0x0070e6406e, 2.249900, 2249900000000000000
2021-03-19 06:12:09 UTC, 0x00a64478c3, 0.660000, 660000000000000000
2021-03-19 06:12:09 UTC, 0x00c834fec6, 0.650000, 650000000000000000
2021-03-19 06:34:40 UTC, 0x002c46827f, 0.625000, 625000000000000000
2021-03-19 06:35:38 UTC, 0x00b6688160, 0.650000, 650000000000000000
2021-03-19 06:35:44 UTC, 0x0041dc4407, 0.650000, 649999900000000000
2021-03-19 06:38:43 UTC, 0x006fd2cab7, 0.750000, 750000000000000000
2021-03-19 06:43:28 UTC, 0x00f28a71ef, 0.650000, 650000000000000000
2021-03-19 07:02:33 UTC, 0x001b32c45d, 0.716970, 716969690000000000
2021-03-19 08:00:11 UTC, 0x00def255e1, 0.600000, 600000000000000000
2021-03-19 08:56:48 UTC, 0x0090c4399e, 0.740000, 740000000000000000
2021-03-19 09:12:54 UTC, 0x0071eeb7a6, 0.800000, 800000000000000000
2021-03-19 09:15:35 UTC, 0x00f74d7470, 0.640000, 640000000000000000
2021-03-19 10:11:13 UTC, 0x00a1918e9f, 0.570000, 570000000000000000
2021-03-19 10:13:19 UTC, 0x009c8cced9, 0.500000, 500000000000000000
2021-03-19 13:36:04 UTC, 0x00ef0584d1, 2.420690, 2420690000000000000
2021-03-19 15:12:48 UTC, 0x002d389276, 0.590000, 590000000000000000
2021-03-19 15:37:48 UTC, 0x003dd27579, 0.580000, 580000000000000000
2021-03-19 15:49:55 UTC, 0x00203b1ec4, 0.590000, 590000000000000000
2021-03-19 16:10:47 UTC, 0x00d92a8132, 0.590000, 590000000000000000
2021-03-19 16:28:23 UTC, 0x0027bb8eb2, 0.599999, 599999000000000000
2021-03-19 16:43:19 UTC, 0x00627657bd, 4.900000, 4900000000000000000
2021-03-19 18:03:07 UTC, 0x001f790a34, 0.550000, 550000000000000000
2021-03-19 18:30:08 UTC, 0x00c6108747, 0.640000, 640000000000000000
2021-03-19 19:56:41 UTC, 0x00dad9edbc, 0.694200, 694200000000000000
2021-03-19 21:10:37 UTC, 0x00896b6857, 0.540000, 540000000000000000
2021-03-19 21:53:36 UTC, 0x007eafdead, 0.800000, 800000000000000000
2021-03-19 22:13:12 UTC, 0x00cf292ba0, 0.540000, 540000000000000000
2021-03-19 22:51:21 UTC, 0x00041d6529, 0.519697, 519696969690000000
2021-03-19 23:02:13 UTC, 0x006a9db068, 0.500000, 500000000000000000
2021-03-19 23:14:59 UTC, 0x0097e1dfee, 1.000000, 1000000000000000000
2021-03-19 23:15:58 UTC, 0x002c7358b5, 0.500000, 500000000000000000
2021-03-19 23:45:15 UTC, 0x0048abae5b, 0.500000, 500000000000000000
2021-03-19 23:54:12 UTC, 0x002e2cf281, 1.111000, 1111000000000000000
