timestamp, id, price (in eth), price (in wei)
2021-04-01 00:04:42 UTC, 0x0017e634bd, 0.280000, 280000000000000000
2021-04-01 00:36:07 UTC, 0x0073e4562d, 0.290000, 290000000000000000
2021-04-01 00:46:16 UTC, 0x00bd69446a, 0.280000, 280000000000000000
2021-04-01 01:02:31 UTC, 0x0040c00723, 0.290000, 290000000000000000
2021-04-01 03:21:08 UTC, 0x0067060df7, 0.300000, 300000000000000000
2021-04-01 04:31:02 UTC, 0x009a32bf7b, 0.280000, 280000000000000000
2021-04-01 04:31:02 UTC, 0x009c3d6981, 0.290000, 290000000000000000
2021-04-01 06:19:39 UTC, 0x00cae33573, 1.000000, 1000000000000000000
2021-04-01 07:13:36 UTC, 0x0068a370c6, 0.640000, 640000000000000000
2021-04-01 09:59:23 UTC, 0x00addf3110, 0.640000, 640000000000000000
2021-04-01 12:57:33 UTC, 0x001bd71c44, 0.275000, 275000000000000000
2021-04-01 12:57:33 UTC, 0x0060abe965, 0.275000, 275000000000000000
2021-04-01 12:57:33 UTC, 0x00688ed52d, 0.275000, 275000000000000000
2021-04-01 12:57:33 UTC, 0x00787d22a1, 0.275000, 275000000000000000
2021-04-01 17:16:40 UTC, 0x0068c961d4, 0.285000, 285000000000000000
2021-04-01 17:33:10 UTC, 0x00acd9366f, 0.300000, 300000000000000000
2021-04-01 17:33:10 UTC, 0x00fe2147e5, 0.300000, 300000000000000000
2021-04-01 17:33:14 UTC, 0x00aec185b3, 0.310000, 310000000000000000
2021-04-01 17:33:14 UTC, 0x00bf948fa6, 0.310000, 310000000000000000
2021-04-01 17:36:36 UTC, 0x0078567f93, 0.310000, 310000000000000000
2021-04-01 17:39:30 UTC, 0x005982c4eb, 0.320000, 320000000000000000
2021-04-01 19:41:03 UTC, 0x00e30de347, 1.000000, 1000000000000000000
2021-04-01 21:12:11 UTC, 0x00c404632d, 0.640000, 640000000000000000
2021-04-01 23:07:43 UTC, 0x003c1ec2ab, 0.640000, 640000000000000000
2021-04-01 23:37:47 UTC, 0x005744e6a1, 0.300000, 300000000000000000
