timestamp, id, price (in eth), price (in wei), from, to, block
2018-03-18 10:19:29 UTC, 0x00329a0e06, 0.000250, 250000000000000, 0x7a3d3ed6ecdbfc859ea55e9bd385f717c1617e0f, 0xe307c2d3236be4706e5d7601ee39f16d796d8195, 5276764
