timestamp, id, price (in eth), price (in wei), from, to, block
2018-01-23 23:10:48 UTC, 0x00e081499a, 0.005000, 5000000000000000, 0xc43c1c4523ef357fd47121c1fa3c3255a1587afc, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 4960744
2018-01-23 23:18:20 UTC, 0x000e6445ed, 0.005000, 5000000000000000, 0xc43c1c4523ef357fd47121c1fa3c3255a1587afc, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 4960770
