timestamp, id, price (in eth), price (in wei), from, to, block
2018-02-02 05:39:24 UTC, 0x002681501b, -, -, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 5015559
2018-02-02 19:42:57 UTC, 0x002681501b, -, -, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 5018981
2018-02-02 20:26:28 UTC, 0x002681501b, -, -, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 5019176
