timestamp, id, price (in eth), price (in wei), from, to, block
2018-06-23 16:29:52 UTC, 0x00a0481fdd, -, -, 0x406f4533b2f6209812d7ef9c7d69b8c54217c208, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 5841046
