timestamp, id, price (in eth), price (in wei), from, to, block
2018-04-14 19:07:22 UTC, 0xff0c000ca7, 0.301000, 301000000000000000, 0x5bfcece7fa78d3f8d1e00e5148b8c3be187dc160, 0xc9f203b4692c04ba7155ef71d8f5d42bfcfbc09b, 5440702
2018-04-14 19:29:58 UTC, 0x00558e579f, 0.100000, 100000000000000000, 0x8fd30d792d7bfb8955d7cfbfa1ccc878b04a39ec, 0xc9f203b4692c04ba7155ef71d8f5d42bfcfbc09b, 5440790
