timestamp, id, price (in eth), price (in wei), from, to, block
2018-02-03 04:11:32 UTC, 0x00e081499a, -, -, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 5021127
2018-02-03 04:40:38 UTC, 0x004c94c2e6, -, -, 0x343b20f9706ea383832cdce63e5339f6e01c6167, 0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 5021233
