timestamp, id, price (in eth), price (in wei)
2017-08-10 16:04:36 UTC, 0xff02000ca7, 0.300000, 300000000000000000
2017-08-10 16:19:56 UTC, 0xff03000ca7, 0.300000, 300000000000000000
2017-08-10 16:22:51 UTC, 0xff0c000ca7, 0.300000, 300000000000000000
2017-08-10 16:23:14 UTC, 0xff0d000ca7, 0.300000, 300000000000000000
2017-08-10 16:23:56 UTC, 0xff0e000ca7, 0.300000, 300000000000000000
2017-08-10 16:23:56 UTC, 0xff0f000ca7, 0.300000, 300000000000000000
2017-08-10 16:27:01 UTC, 0x0057774705, 0.100000, 100000000000000000
2017-08-10 17:52:26 UTC, 0xff00000ca7, 0.300000, 300000000000000000
2017-08-10 20:04:15 UTC, 0xff04000ca7, 0.300000, 300000000000000000
2017-08-10 20:27:17 UTC, 0xff01000ca7, 0.300000, 300000000000000000
2017-08-10 20:38:51 UTC, 0xff09000ca7, 0.300000, 300000000000000000
2017-08-10 20:39:52 UTC, 0xff08000ca7, 0.300000, 300000000000000000
2017-08-10 20:53:26 UTC, 0xff06000ca7, 0.300000, 300000000000000000
