timestamp, id, price (in eth), price (in wei)
2017-08-12 01:29:28 UTC, 0x00fb86c27d, 0.001000, 1000000000000000
2017-08-12 01:40:40 UTC, 0x004f6259cc, 0.010000, 10000000000000000
2017-08-12 01:40:40 UTC, 0x00ca5078a8, 0.001000, 1000000000000000
2017-08-12 01:42:32 UTC, 0x00a4daa635, 0.000100, 100000000000000
2017-08-12 01:42:33 UTC, 0x00a766c850, 0.002000, 2000000000000000
2017-08-12 01:45:40 UTC, 0x000733cff4, 0.002000, 2000000000000000
2017-08-12 01:50:19 UTC, 0x00d96de0ef, 0.150000, 150000000000000000
2017-08-12 06:18:09 UTC, 0x00fb86c27d, 0.002000, 2000000000000000
2017-08-12 06:24:31 UTC, 0x005d78c86f, 0.003500, 3500000000000000
2017-08-12 07:45:50 UTC, 0x00545fe901, 0.050000, 50000000000000000
2017-08-12 07:55:37 UTC, 0x00f6ab2154, 0.050000, 50000000000000000
2017-08-12 13:16:40 UTC, 0x005c43a66a, 0.010000, 10000000000000000
2017-08-12 13:20:59 UTC, 0xff05000ca7, 0.300000, 300000000000000000
2017-08-12 13:25:22 UTC, 0xff0a000ca7, 0.300000, 300000000000000000
2017-08-12 13:27:18 UTC, 0xff07000ca7, 0.300000, 300000000000000000
2017-08-12 13:28:43 UTC, 0xff0b000ca7, 0.300000, 300000000000000000
2017-08-12 13:45:05 UTC, 0x00a51d5060, 0.050000, 50000000000000000
2017-08-12 13:46:55 UTC, 0x00f2ebd15d, 0.000100, 100000000000000
2017-08-12 17:10:58 UTC, 0x00dfd5c395, 0.010000, 10000000000000000
