timestamp, id, price (in eth), price (in wei), from, to, block
2017-08-18 23:07:30 UTC, 0x00221703e8, -, -, 0xc43c1c4523ef357fd47121c1fa3c3255a1587afc, 0x15dba613082a82ab9cba8f1e6cf2fbe7335585a8, 4175140
