timestamp, id, price (in eth), price (in wei), from, to, block
2017-10-11 19:30:37 UTC, 0x00a17f8c77, -, -, 0xbeb1fd865feea5006c74bcb615ebb00f1a05d469, 0x1a041cb97653cef74df999cc58c6c699c67d7b7c, 4357204
