timestamp, id, price (in eth), price (in wei), from, to, block
2017-12-13 04:31:30 UTC, 0x00529e6761, 0.000800, 800000000000000, 0xc43c1c4523ef357fd47121c1fa3c3255a1587afc, 0x431078f0e427568a95b2cac6663838586431f76e, 4723601
