timestamp, id, price (in eth), price (in wei), from, to, block
2017-11-15 01:24:21 UTC, 0x0094323f35, -, -, 0xb748fc1ae181f69aa6b0c4d131c45bad4311c0ce, 0xcf37effc662c0154fa6992814174bf54d13edcd4, 4554380
