timestamp, id, price (in eth), price (in wei), from, to, block
2017-08-22 07:35:25 UTC, 0x00e19f320c, -, -, 0x7d37c867a212f8e74150b205de3ee2c9bba1b13d, 0x41f33a6f46d22e5528688e0bc4db4847f680fae2, 4189197
